"","comname","year","decade","total_biomass","avg_biomass","biomass_sd","avg_lat","avg_lon","avg_sst","avg_bot","avg_depth"
"1223","Ocean pout",1997,1990,248.5004,2.76111555555556,4.3722717721875,41.1226945393243,-70.3070382109377,6.60648574811147,6.00358889794738,69.6157531335966
"1224","Ocean pout",1998,1990,301.1005,2.6182652173913,6.75591296177099,41.0320726665462,-70.5187363243614,6.84817749387288,5.93410190285303,65.1501854032125
"1225","Ocean pout",1999,1990,384.5008,3.46397117117117,7.75893052235923,41.4368208516084,-69.9015542423228,6.64949139616576,5.6446378870756,68.9750752144079
"1226","Ocean pout",2000,2000,339.8003,3.5768452631579,6.64381563861843,41.2347415754198,-70.2610600488484,7.91745249041544,6.37530000121445,71.8328997943792
"1227","Ocean pout",2001,2000,416.633,4.84456976744186,12.8464324015665,41.2112269788447,-70.5389893011787,5.67450997441841,4.93457252320959,60.8843250534643
"1228","Ocean pout",2002,2000,347.342,4.08637647058824,10.0838187529476,41.5383289538467,-69.5700368922762,6.85376021151335,6.27906323355103,69.2529351474915
"1229","Ocean pout",2003,2000,252.2146,2.8990183908046,13.7565553121876,41.2195723691802,-70.6612977531259,5.44420563361519,3.97717336109805,57.9517859790829
"1230","Ocean pout",2004,2000,98.511,1.29619736842105,2.12297857436032,41.487137961182,-69.6157042357402,5.3934780195496,4.71407766990291,84.2523779070358
"1231","Ocean pout",2005,2000,90.452,1.25627777777778,2.04768476765059,41.0014631922787,-70.2659470728563,7.79925756671106,5.84957401368667,73.6993654092778
"1232","Ocean pout",2006,2000,88.245,1.4233064516129,2.99591307731766,41.4142849713298,-70.4154017079382,6.74638822922045,6.3780975162049,67.8189699133096
"1233","Ocean pout",2007,2000,89.809,1.15139743589744,2.42202801328478,41.3682177038827,-69.4357548211204,7.63458209071921,6.12103351986507,74.690253760759
"1234","Ocean pout",2008,2000,123.017,1.35183516483516,3.49430229648125,41.1368243069819,-68.7780186634449,8.05534002590674,6.63095595854922,75.4254127478315
"1235","Ocean pout",2009,2000,153.604805725971,0.893051196081229,2.01001872936376,41.2178871904703,-68.7591870237293,8.05919197773973,7.26703958697856,112.81725472706
"1236","Ocean pout",2010,2010,124.049591002045,0.725436204690322,3.09942568676635,41.1066278909974,-68.4925998557416,10.6595668992368,7.51872391976538,153.85181399681
"1237","Ocean pout",2011,2010,93.0549591002045,0.544181047369617,1.46795756640852,41.1478636955204,-69.0330873441987,10.1793718820355,7.90002594928576,121.792633044988
"1238","Ocean pout",2012,2010,69.728527607362,0.425173948825378,1.07254502249787,41.2365073705138,-69.8048411561563,11.0116247050435,8.61198705197696,81.1184149748147
"1239","Ocean pout",2013,2010,49.334100204499,0.340235173824131,0.782407375186752,41.3274623742377,-70.1919705941708,8.19942191978191,7.06808443796604,75.0711476059806
"1240","Ocean pout",2014,2010,88.2972903885481,0.551858064928425,1.59832126225156,41.5428475034436,-70.4039760708155,9.12892526232887,6.52025367144611,85.7591273207322
"1241","Ocean pout",2015,2010,49.5626278118609,0.359149476897543,0.716884998722718,41.8189527568712,-69.4222090975095,8.54817452918144,6.602265420942,88.1267219904172
"1242","Ocean pout",2016,2010,85.4621676891615,0.689211029751303,1.69744742634551,42.0633339940269,-69.3867061926133,11.3217751931037,7.06943803254964,94.451012179656
"1243","Ocean pout",2018,2010,38.4818507157464,0.437293758133482,1.09949961448257,41.9333248646282,-70.0129345293309,10.7789315953251,7.07468095307016,82.4866182634631
"1244","Ocean pout",2019,2010,38.2528118609407,0.335550981236322,0.835661796011883,41.7811136910221,-68.8259857179324,8.22410441208751,6.56760700958513,107.846416519095
"1245","Ocean pout",2021,2020,80.4721370143149,0.64377709611452,1.44707486054865,41.8392170481597,-69.4906032026003,8.64923052235163,7.07502128807356,85.5872518717818
"1246","Ocean pout",2022,2020,47.8826687116564,0.435296988287786,0.849244936462535,42.0314174214353,-68.4196136378705,9.63389063108018,8.46347237164374,93.5867112968924
"1247","Ocean pout",2023,2020,48.9693251533742,0.765145705521472,2.09604747427982,41.7246191191483,-67.666872772937,10.0911360979263,8.66722869041911,91.5380230518667
"1248","Pollock",1970,1970,2447.8915,27.8169488636364,44.3184062875984,42.7128719995951,-68.1111776853346,5.44389537211497,7.08501599568189,171.334768432343
"1249","Pollock",1971,1970,3357.6211,43.0464243589744,109.377038100068,42.4679537558799,-68.3639313647332,9.18319130767911,7.70977948186303,139.549739576035
"1250","Pollock",1972,1970,3932.6917,36.413812037037,98.3931124088591,42.4919330729858,-68.9125986263505,6.33607537471804,6.64855710622848,126.188476711765
"1251","Pollock",1973,1970,4298.0903,43.8580642857143,113.858498798408,42.3974540150471,-67.4546399609582,6.80167323846128,7.01848362303004,151.709467800653
"1252","Pollock",1974,1970,2716.1402,36.2152026666667,60.0546419865635,42.5037030092151,-68.585159048745,8.47779209998071,7.65370014262491,135.63815954714
"1253","Pollock",1975,1970,3166.2203,39.0891395061728,75.7651651309866,42.2527463846993,-68.082835644139,6.7747027109895,7.10931171810541,132.752587433066
"1254","Pollock",1976,1970,7288.8601,68.1201878504673,185.930554660448,42.0332359322939,-68.6271398945235,8.54006918585253,7.59102200854912,144.108976505119
"1255","Pollock",1977,1970,7655.7102,60.7596047619048,199.186050535199,42.5110237268229,-69.0123293547166,8.70763655604414,7.93410919936874,111.776620645855
"1256","Pollock",1978,1970,9688.6102,71.2397808823529,206.206953990537,42.4209443867484,-68.3479910704588,8.72786982285653,5.99751175168748,127.558380757232
"1257","Pollock",1979,1970,5942.68,39.0965789473684,46.9466921459934,42.233288563781,-68.2488133866875,8.69135760296701,6.64342947037232,147.878537966036
"1258","Pollock",1980,1980,3111.99,35.77,53.3731170682526,42.3782763825366,-67.6989454687354,7.60039138943249,6.64532340184802,144.751188146492
"1259","Pollock",1981,1980,4035.6401,49.8227172839506,178.906053189863,42.1489497486904,-67.1996157771213,9.17821941802987,6.66174198487125,158.550011310473
"1260","Pollock",1982,1980,2612.3201,42.1341951612903,85.1797624971043,42.6183836527767,-68.1073953156532,6.69460467344718,6.61392083611806,159.734897572468
"1261","Pollock",1983,1980,1988.5303,31.563973015873,69.7474766302238,42.5157696460011,-68.5268292468898,8.56928656807493,7.53949213145005,158.100468974498
"1262","Pollock",1984,1980,1549.4702,22.4560898550725,38.428022989714,42.3461135002381,-67.2901492199355,6.11691397894351,6.89437590819046,162.280543891712
"1263","Pollock",1985,1980,3094.4002,44.2057171428571,212.98937579927,42.5515266441511,-68.3193960451851,5.70116515616186,6.81695983837997,160.881752786857
"1264","Pollock",1986,1980,1164.3002,19.0868885245902,55.571794685413,42.0180653245042,-68.3393025704196,7.41242414025624,7.7397926117952,135.834231068585
"1265","Pollock",1987,1980,462.9,10.2866666666667,11.7990870216917,42.4814935936487,-68.0356736128754,7.3507304942493,6.67836493627603,168.52192698207
"1266","Pollock",1988,1980,2053.3,34.8016949152542,141.555623880686,42.3727447675936,-67.2917555208689,12.0487051792829,7.09528451322042,148.684800077923
"1267","Pollock",1989,1980,1304.7003,21.745005,89.407499349226,42.1560028644127,-66.8131466267004,4.81661593366222,7.70968825443476,170.459256275177
"1268","Pollock",1990,1990,661.4002,11.8107178571429,25.5499044108378,42.1416442018515,-68.3095812655736,7.1306157354618,6.58335233751425,144.613673385645
"1269","Pollock",1991,1990,1144.1003,14.6679525641026,41.0518647362746,42.3030857802415,-66.6733593229544,4.55218943653804,7.00374911185671,159.515065943082
"1270","Pollock",1992,1990,466.0002,9.13725882352941,15.7588296271034,42.7197570526794,-67.3705805915249,4.88241281496263,7.67104141920453,182.294170474605
"1271","Pollock",1993,1990,297.8006,5.22457192982456,7.26611428950347,42.5751860339885,-67.8836435913833,7.31863252076474,6.98459249770614,160.331342851559
"1272","Pollock",1994,1990,312.4003,6.00769807692308,13.2141585671224,42.4933159892397,-66.9044892620141,9.22204263404109,8.66073161440192,147.861664665495
"1273","Pollock",1995,1990,782.9003,14.4981537037037,40.518749705038,42.4405571188736,-66.5413342884997,6.3953567254124,8.42248932047728,132.469264221766
"1274","Pollock",1996,1990,231.8,5.51904761904762,7.03438378029013,42.6000358994823,-67.498296039258,8.75364414414415,7.61571274298056,154.839948231234
"1275","Pollock",1997,1990,983.9005,13.8577535211268,34.9672580284015,42.3980643046392,-67.8786957005985,6.53538349457084,7.38147517212497,141.909416551775
"1276","Pollock",1998,1990,573.4003,8.55821343283582,14.1920367396959,42.5525554189631,-67.8244102481866,7.33642276307897,6.71876087148266,142.973126452846
"1277","Pollock",1999,1990,503.2003,7.51045223880597,14.2705663285761,42.7454593200095,-68.0440615597805,10.0474914859947,8.2631290988915,152.116228865523
"1278","Pollock",2000,2000,283.0002,3.5375025,8.68052241691862,42.773965701261,-68.1611210005035,9.71470007795047,7.61023745905222,149.966757267309
"1279","Pollock",2001,2000,620.776,7.95866666666667,17.5877340039568,42.6435609001492,-68.6712167423434,9.41420268751863,7.09144621195494,163.33868255216
"1280","Pollock",2002,2000,1716.897,26.4138,133.442170167713,42.1798015890073,-67.1075284882413,14.5905282436861,12.5518317548527,113.702419539437
"1281","Pollock",2003,2000,758.415,11.6679230769231,51.4369758822957,43.0100951776982,-67.5194120757857,8.66952598877706,7.25753404065862,190.043273142013
"1282","Pollock",2004,2000,619.706,9.83660317460317,28.3574508867,42.3292243349475,-66.9700111725899,12.2153348580907,6.51167989431162,122.806514702133
"1283","Pollock",2005,2000,1887.278,29.9567936507937,80.2200023691217,42.5844146071352,-68.7206546345371,10.0959702916052,7.95533029050304,142.76075755665
"1284","Pollock",2006,2000,742.551,12.5856101694915,23.4686652956491,42.5212289616296,-69.1052575206242,8.78077726647732,7.78374680294785,171.315112362653
"1285","Pollock",2007,2000,758.831,13.5505535714286,25.1448227195397,42.6000668905145,-68.3078118804912,6.74684442731496,6.56788375441563,188.940475547256
"1286","Pollock",2008,2000,969.566,14.9164,28.988353224722,42.6503141539936,-68.6972340100158,7.19603631093773,6.39194051820198,196.291448957575
"1287","Pollock",2009,2000,371.697,8.64411627906977,23.8482620772501,42.3802387163335,-67.4497163306591,5.4435040721912,6.74736045739844,206.45510187061
"1288","Pollock",2010,2010,462.869,8.57164814814815,20.0796809990798,42.6162684387483,-68.7919364783125,8.57207262909447,8.06844195226459,177.430326939156
"1289","Pollock",2011,2010,1400.555,23.3425833333333,90.5481644421376,42.6984310559307,-69.6471205686681,9.47167448618583,7.61337369114387,126.582462666586
"1290","Pollock",2012,2010,452.668,6.56040579710145,13.0973567318875,42.6889472134788,-68.4322976662123,10.6590125434093,8.0323285247265,184.378317000539
"1291","Pollock",2013,2010,292.192,4.42715151515152,7.84484157067545,42.7913560945166,-68.6858046932873,9.20721840433688,7.37947845890411,150.580520799836
"1292","Pollock",2014,2010,991.168,14.793552238806,46.7949665964852,42.7809528947131,-67.2882485358184,10.712581469539,8.85512945333183,173.289304134112
"1293","Pollock",2015,2010,1172.608,16.0631232876712,81.8683723602415,42.7559051995057,-68.3720855272785,7.27051201266857,6.0523119792202,155.271007873049
"1294","Pollock",2016,2010,1216.015,15.0125308641975,51.9558295944946,42.4917028652179,-67.4908662826676,11.2875780828752,8.24830025608611,129.011862518143
"1295","Pollock",2018,2010,835.682,32.1416153846154,118.576416409361,42.8062818129336,-68.9746475874998,8.7330057885077,8.66222942742945,151.461985539954
"1296","Pollock",2019,2010,330.831,7.69374418604651,14.7146408238821,42.8037059831394,-67.2490349913128,8.22251321484455,9.04752793189589,205.116295026766
"1297","Pollock",2021,2020,179.796,4.28085714285714,7.13366753268604,42.5374454355158,-67.6501403675721,11.8618719095117,9.15363313853893,186.913874613451
"1298","Pollock",2022,2020,396.454,7.92908,15.7007060452707,42.6117056178447,-68.3362062877711,10.9116223957,9.48606291272076,172.034180510223
"1299","Pollock",2023,2020,315.201,15.76005,36.2649099333095,42.6403943756301,-68.0255754739896,10.3093952205121,9.06207322473661,132.385715781359
"1300","Red hake",1970,1970,754.92936,3.52770728971963,5.83649534907144,40.5695572543139,-70.3392513057013,10.1457292501581,9.17165691353201,109.715853096507
"1301","Red hake",1971,1970,1373.1525,5.72146875,18.7595721600048,40.4179108385431,-70.7063222875521,9.54618945857499,9.72122220296343,141.066993068869
"1302","Red hake",1972,1970,1507.8466,6.52747445887446,14.6930274056689,40.6873950363209,-70.5888525552594,10.5936005492866,9.1576299445042,109.899968338954
"1303","Red hake",1973,1970,1738.09818,6.55886105660377,14.8292233974604,40.6647978133253,-70.548738494155,8.22257579028131,9.19087830682775,127.327074743081
"1304","Red hake",1974,1970,855.041999999999,4.09111004784689,7.69045238337175,40.9316855955704,-70.1100389073438,7.6513092807137,8.99064252859261,131.995679393527
"1305","Red hake",1975,1970,1827.84376,6.62262231884058,13.3037257170183,41.1079530041955,-69.1447664684365,10.5765179503089,9.03016880591242,116.310636758449
"1306","Red hake",1976,1970,1719.543,6.29869230769231,26.2091972321558,40.8633226721291,-70.2799241562791,8.93396657135064,8.82966480378608,105.336837904025
"1307","Red hake",1977,1970,1619.34664,5.68191803508772,9.96463593407751,41.3295997040659,-69.9625793756013,10.2142169980357,8.71062911425171,102.349904032901
"1308","Red hake",1978,1970,2982.247,7.84801842105263,19.2239826464437,40.8503629126991,-70.4327140830488,8.7671100971851,7.42787642112566,116.166281806973
"1309","Red hake",1979,1970,1824.14068,5.13842445070423,13.9791083128746,41.5313045263095,-69.479918511021,10.8850222429117,8.47164818942923,123.626603568756
"1310","Red hake",1980,1980,1897.32012,6.82489251798561,14.2684888896581,41.1159537931961,-69.998290285909,10.1211779001216,8.09350420495534,109.160267240512
"1311","Red hake",1981,1980,2151.97782,8.60791128,25.9748252032198,41.3192139428272,-69.5796093749989,8.5833524232141,6.62109305856704,119.330461054659
"1312","Red hake",1982,1980,1174.89586,6.42019595628415,13.2834078109401,40.6354246651857,-70.703232861858,11.6806998617513,8.8592047285176,98.0762879018061
"1313","Red hake",1983,1980,1782.9009,8.40990990566038,18.2640980950196,41.2625981732714,-70.0044543712893,12.0018827247044,8.53167185603704,111.284434653659
"1314","Red hake",1984,1980,965.2869,5.1073380952381,9.7916055664299,41.6526907880002,-69.6737588394124,9.72563946742714,8.02424955645058,133.809089815681
"1315","Red hake",1985,1980,1316.2587,5.87615491071429,10.6644738278169,41.6334180172425,-69.3135177736957,11.6731907331797,9.18734244512037,147.837094334115
"1316","Red hake",1986,1980,1035.3561,4.72765342465754,10.5870709757437,41.602557092018,-68.8275400670755,9.90029509036912,9.02557223532416,148.847048373019
"1317","Red hake",1987,1980,663.2948,3.2355843902439,5.16833698319991,41.6873784739623,-69.4861457724269,10.0883347866644,7.52325095279832,132.873521396519
"1318","Red hake",1988,1980,618.0012,3.090006,5.65126951722759,41.7204700015681,-69.8200118285637,10.426674989945,7.4194633383084,130.5406868142
"1319","Red hake",1989,1980,873.8994,4.57538952879581,12.6416300585676,41.6448067137267,-68.9718663886085,12.366805221649,7.45314698511614,125.639856143625
"1320","Red hake",1990,1990,686.4316,3.87814463276836,8.39557653475295,41.556837145029,-69.5565667543243,10.7498889069428,8.70687171163076,112.767609474855
"1321","Red hake",1991,1990,620.5466,3.3909650273224,7.70269964617664,41.4609927254949,-69.7466638310115,12.3165121128225,8.21256644906939,118.804372306608
"1322","Red hake",1992,1990,609.3022,3.54245465116279,6.04519266152928,41.8130635741456,-68.9716780721179,10.1324670959884,7.80856229192117,132.964004889528
"1323","Red hake",1993,1990,616.4015,2.97778502415459,7.95406510307767,41.8710986689428,-68.9519552971021,10.0087707847148,7.04433649862711,143.96509953334
"1324","Red hake",1994,1990,726.3496,3.6870538071066,10.7792206091045,41.6909950670925,-69.117115748903,11.7958198285225,9.27787356941763,123.594142958157
"1325","Red hake",1995,1990,558.9033,2.5289742081448,3.64610500134483,42.0930730648756,-69.018918135928,9.99614283814603,8.02275163358936,147.843366464288
"1326","Red hake",1996,1990,489.2031,2.5479328125,4.79303780085616,41.9344154211885,-68.960264111504,9.55219327220688,8.01551633083047,140.358461138124
"1327","Red hake",1997,1990,669.402,3.29754679802956,8.66004126693842,41.6820639739151,-69.4068222497094,9.67440907880605,8.02208532083465,139.63934690963
"1328","Red hake",1998,1990,946.3028,3.77013067729084,8.93418262271234,42.181964253232,-68.9914922629417,10.0129546491961,7.43139741544549,142.535284266305
"1329","Red hake",1999,1990,719.503099999999,2.97315330578512,4.9651135550157,42.1519576929323,-69.3967980810178,10.2369194040887,7.74401682282017,140.781912405937
"1330","Red hake",2000,2000,907.702499999999,4.16377293577982,7.81798791309274,42.2330605792281,-69.0099709681312,11.272076172049,8.30024246797828,138.488986534685
"1331","Red hake",2001,2000,859.558,3.82025777777778,6.04419330958327,42.0924781925757,-69.2768896950898,10.8613724455654,7.5153674244374,151.766941846856
"1332","Red hake",2002,2000,956.5,4.30855855855856,6.57508662322332,42.1211684009503,-68.8828313752995,10.9357777009552,8.21133477268764,152.197729221119
"1333","Red hake",2003,2000,556.75572,2.30064347107438,6.65266707153648,41.9654006697931,-68.8297803750262,12.5255373327414,7.48216387160022,149.578918686278
"1334","Red hake",2004,2000,363.592,1.7823137254902,3.79667439383674,41.9456451998779,-69.0099940178469,10.0200440349309,6.44893057170925,157.739207683337
"1335","Red hake",2005,2000,348.51,1.56282511210762,2.96439940605948,41.5638000040688,-68.9611654650398,10.9191938155715,8.74848513339505,146.450982755158
"1336","Red hake",2006,2000,488.54,2.01045267489712,4.8811219802392,41.6725619799321,-68.6025365219307,12.0522861155016,8.75661982379313,136.021310435174
"1337","Red hake",2007,2000,707.564999999999,2.91179012345679,6.68453025426863,41.6798600072432,-68.3509684152241,9.45423247119697,7.14722151247359,161.393450778374
"1338","Red hake",2008,2000,610.33,2.61944206008584,6.0639295077773,42.0530023724822,-69.2574870028706,7.87573982427354,7.01637282662034,155.008767388134
"1339","Red hake",2009,2000,976.904355603448,2.57758405172414,7.67110260891156,41.3880190619441,-68.1783168437849,9.76749383663774,8.97366371305234,159.720179528246
"1340","Red hake",2010,2010,986.182981321839,2.63685289123486,5.25843567953301,41.3681449248579,-68.7618991260939,11.1779455885271,9.52000053195473,159.137661960057
"1341","Red hake",2011,2010,1284.22070402299,3.85651863069967,15.5734625655824,41.2983341331595,-68.0784343926579,10.4818262594888,9.03168642711896,180.223873603811
"1342","Red hake",2012,2010,893.304113505747,2.41433544190742,4.77243974663496,41.3831379889868,-69.0512580059727,12.9250689271776,9.65945759398418,165.401295391541
"1343","Red hake",2013,2010,866.899532327587,2.3117320862069,7.0380444257486,41.6867152510643,-68.1780136774089,10.7055552528689,9.81147062635685,154.071198567967
"1344","Red hake",2014,2010,1074.76838577586,2.96897344136978,4.67419396314411,42.0466671222725,-68.9648977555749,12.1631079811675,8.88187115709283,158.158856521147
"1345","Red hake",2015,2010,1430.89633189655,3.89890008691158,7.61023975416929,42.1492142322265,-68.5364834905608,10.7413788710766,7.93988583686238,171.719773808646
"1346","Red hake",2016,2010,1238.0892658046,3.35525546288509,5.52292632120839,42.1265673680567,-68.8448792396621,12.9389153145313,8.9156864541737,162.064485875389
"1347","Red hake",2018,2010,830.369265086207,3.61030115254873,6.06173968887454,42.024674531657,-68.8993981750794,12.8241439927159,9.11710146504522,152.328546604919
"1348","Red hake",2019,2010,988.951536637932,2.73191032220423,4.63997594499044,41.9746923073191,-68.8503161773183,11.3650706901048,9.45871601325263,146.653630340757
"1349","Red hake",2021,2020,1205.97601364943,3.76867504265445,6.73620192341594,42.6018771024093,-68.7693782553644,12.3491187122496,9.65867596103175,165.58617134197
"1350","Red hake",2022,2020,1437.54118318965,4.45059189841999,9.03107383994679,42.1742081389213,-68.2952852255213,12.0583467326084,9.96368322752207,174.654802674226
"1351","Red hake",2023,2020,1252.23049353448,6.10844143187552,16.5371013025507,42.1764399611196,-68.7361871873416,11.465550798386,8.3705126729713,146.892894456509
"1352","Scup",1970,1970,890.5012,21.7195414634146,89.0871893517103,38.0247471041777,-73.5148842375132,8.47947328987317,10.3538510708866,101.538008371016
"1353","Scup",1971,1970,1189.5014,34.9853352941176,134.36374924721,36.6662394543909,-74.6109325894306,8.49027915312072,9.70214648777602,117.608372718183
"1354","Scup",1972,1970,556.0018,10.2963296296296,29.2147746908967,38.0879450194827,-73.8728267626111,12.2865557089923,13.5393002864379,65.4767601471794
"1355","Scup",1973,1970,222.0008,6.00002162162162,11.2460738828944,38.5625553777288,-73.212912230496,11.9101049635857,11.9041702905353,58.1108924605776
"1356","Scup",1974,1970,402.301,7.88825490196078,17.6356214320824,38.7883286538351,-73.2299962637429,11.6919818991253,12.658955968819,65.5987514323853
"1357","Scup",1975,1970,704.801,10.3647205882353,26.2371317612384,38.8470672678766,-73.2866658413747,12.6117250259293,11.2598932890277,71.2359162373493
"1358","Scup",1976,1970,766.8008,11.7969353846154,40.7774295163714,37.2112707553253,-74.5820723207817,18.8218140878309,18.6465761110604,32.9087262298109
"1359","Scup",1977,1970,864.8005,18.4000106382979,93.26904300254,37.5481121645589,-74.2379347420975,11.3813511208654,10.3059449202446,75.3717512883029
"1360","Scup",1978,1970,1007.3001,22.3844466666667,99.5189217543158,37.8903666910851,-73.8862438316049,10.1496572074201,11.4821205815427,64.4929065330183
"1361","Scup",1979,1970,535.1004,9.72909818181818,33.5825201642136,38.4600637034347,-73.2819904779866,10.2558791770666,10.5680360397404,85.6312581713637
"1362","Scup",1980,1980,229.7003,6.20811621621622,17.8019379740352,38.7067616350523,-73.4549270700413,12.1031827559651,11.2395032584888,72.7984939505956
"1363","Scup",1981,1980,479.2002,10.1957489361702,18.0033541987485,39.0625419747321,-73.0067890583796,12.2383781559357,12.2109985763779,69.6786149087584
"1364","Scup",1982,1980,226.2002,5.95263684210526,8.5293330999532,39.1543308137367,-72.6535161751997,13.2834631515878,13.8823247453565,60.98765385707
"1365","Scup",1983,1980,34.4003,1.376012,2.08071276275703,40.0314199682386,-72.3443519988692,17.5035504838491,13.5791222012156,46.951009148176
"1366","Scup",1984,1980,192.0003,9.14287142857143,17.4609935898317,37.9748099390126,-74.1371687507785,14.0149063734233,15.2869919428341,76.4937601659998
"1367","Scup",1985,1980,447.0004,8.12728,21.9588093303365,38.2194719194882,-73.929719021728,22.4186087427456,20.1835201591764,49.8966844324971
"1368","Scup",1986,1980,277.2001,7.49189459459459,18.2374812993575,38.5604431087868,-73.4995916652509,16.8193671642053,15.9090414951626,79.7301609920054
"1369","Scup",1987,1980,350.4002,8.54634634146341,28.9428482240008,37.2929173612535,-74.0054133719102,6.66448362001655,9.51220504298092,106.515667799276
"1370","Scup",1988,1980,259.3,11.7863636363636,33.3190392512056,38.4131121561897,-73.4841365788662,7.49412429378531,11.6927789934354,117.547242576167
"1371","Scup",1989,1980,273.7001,10.1370407407407,24.6334051922971,37.7845993703813,-74.8970646849113,19.5637072925375,16.3764340194493,33.9342364142359
"1372","Scup",1990,1990,101.7003,3.63215357142857,5.18015762726581,38.4868998180605,-73.7575909431929,14.6600952558079,14.3177775801143,41.2871800771482
"1373","Scup",1991,1990,161.0001,4.472225,8.89145870691563,38.5697087716095,-73.4639554364668,12.0769973335428,12.2799286284734,85.8192280625913
"1374","Scup",1992,1990,162.6007,4.27896578947368,8.54314513802373,39.9671280664837,-72.018132006607,12.5915992566695,13.8447447638022,64.0830199377985
"1375","Scup",1993,1990,207.9006,14.8500428571429,51.5211362004688,37.5947247625389,-74.3832519991121,6.46968257952089,7.80203019048077,86.6983495959127
"1376","Scup",1994,1990,41.4006,2.07003,6.05318322538689,39.2487840216494,-72.8457766352806,11.773815862572,12.9875531272494,90.7535494654667
"1377","Scup",1995,1990,84.3004,2.6343875,6.24497237793163,37.6832613392107,-74.286271615557,19.9328222033997,19.6008781917755,43.9205389298272
"1378","Scup",1996,1990,26.1004,1.18638181818182,2.58792949076622,39.5237156403733,-72.6087762269314,15.9287748463625,13.6911122818041,45.0852898806149
"1379","Scup",1997,1990,70.7001,3.92778333333333,13.3157918753835,36.5619518788983,-74.7256249161359,21.220775288861,19.3423489075687,40.4526231221738
"1380","Scup",1998,1990,244.1001,9.38846538461538,18.1673604695661,37.7837215993222,-74.0345284986229,9.37691302051904,12.4266844339679,101.348608214417
"1381","Scup",1999,1990,183.2005,5.5515303030303,9.48751955328963,38.5829552678623,-73.9417774804103,19.1331766632201,19.1626323355819,39.5797533303675
"1382","Scup",2000,2000,503.8005,13.9944583333333,30.6464469599833,38.6082059880514,-73.2147550426542,18.4511048758388,17.240339013161,59.1973092523727
"1383","Scup",2001,2000,186.858,6.02767741935484,11.8914444437646,39.9736510891693,-72.1454966870833,14.9004631324321,12.1630879598412,73.154534459322
"1384","Scup",2002,2000,1571.577,36.5483023255814,101.667774417353,38.9694645354119,-73.085389741503,12.2669971818116,13.0797542441684,81.7043161105056
"1385","Scup",2003,2000,123.896,5.16233333333333,9.93663894565118,38.9710937851505,-72.9453398348776,13.5994034512817,13.053131416672,57.2384822754568
"1386","Scup",2004,2000,562.096,23.4206666666667,51.4431527320643,38.0936614543814,-73.6277251399031,7.02406733013577,8.0400566984999,90.8814401810367
"1387","Scup",2005,2000,101.141,5.61894444444444,9.26470688068259,38.6763803340782,-73.3122847635084,7.20839837454642,10.7721652939955,88.3385966126497
"1388","Scup",2006,2000,399.998,9.52376190476191,28.6975353754439,39.4719176274281,-72.9925374482823,12.8387491687458,13.6093695218476,58.4726023630118
"1389","Scup",2007,2000,224.423,8.63165384615385,16.7092686828414,38.4677681595113,-73.9665906912037,15.5333376664946,15.6905870671466,44.6156721904618
"1390","Scup",2008,2000,233.562,8.98315384615385,21.2276005477629,38.29355770988,-73.6898862980708,6.92798371954198,11.1701939545233,57.0954992678604
"1391","Scup",2009,2000,578.617668893838,10.1511871735761,33.8725257658134,38.2970761554277,-73.62243670231,14.2218047495717,15.9881363037358,76.3227260013498
"1392","Scup",2010,2010,2028.56347438753,27.7885407450346,95.2963575545575,39.3028833459512,-72.5182041152175,8.9101967672082,11.7878131074096,107.942089497617
"1393","Scup",2011,2010,535.031180400891,10.7006236080178,37.7886431655784,38.6620472457197,-73.0228359883722,12.7335289106089,14.4595416040528,89.0471785948685
"1394","Scup",2012,2010,680.083890126206,10.7949823829557,25.9494604836808,39.0290025408521,-73.0314779202029,18.5777219173581,14.9564989689686,47.4562627650853
"1395","Scup",2013,2010,336.517446176689,6.11849902139434,15.900474570006,39.8303502495163,-71.9353041868653,11.1652122820653,12.8551397536245,74.4751052860316
"1396","Scup",2014,2010,1816.68002969562,44.3092690169663,234.240385825308,39.7714121352484,-72.344097882794,8.64023459083577,9.45592949375977,84.9976931576891
"1397","Scup",2015,2010,1439.11729769859,34.2646975642521,109.446103463843,38.1994485752639,-73.4217554182599,20.2015478802172,16.3306484385877,54.4925217604828
"1398","Scup",2016,2010,1912.8002969562,24.2126619867873,68.8568699882986,40.2674117061597,-71.6088922252686,11.7733748536239,11.3929467969202,72.1594070657494
"1399","Scup",2018,2010,547.291759465479,10.7312109699114,22.8407397481108,40.2232704094861,-72.3144926256494,16.6265014834416,14.43036685789,62.8665616750904
"1400","Scup",2019,2010,461.403118040089,9.22806236080178,21.0721060283821,40.1769454284066,-71.9276520493765,11.8387316794275,12.9724287069099,62.3404160834098
"1401","Scup",2021,2020,596.306607275427,8.39868460951305,17.6351224895515,40.5963106785782,-71.2226138810943,16.8813339951102,14.6640775873128,53.9289290049488
"1402","Scup",2022,2020,1343.59613956941,17.4493005138885,29.8121060846532,40.1093528779981,-71.461837500573,14.5297434505583,14.5503919246872,55.9397703865127
"1403","Scup",2023,2020,637.556792873051,16.347610073668,32.3950482179087,40.6635158911502,-71.3737130402206,16.6464057527518,15.9454784586202,44.756292872871
"1404","Sea raven",1970,1970,179.8018,1.91278510638298,2.82336220492623,41.5211461194131,-67.9786730511051,8.09899331685087,6.9635129055634,85.2970554243617
